mz_rt	6	10	14	18	20	26	34	35	43	49	61	69	73	74	76	77	84	93	96	99	101	105	111	113	119	132	151	154	160	blank1	blank2	blank3	blank4	QC00	QC0	QC1	QC2	QC3	QC4	QC5
934.64767_4.933	19511.37441	49971.37923	22347.3197	20982.41761	20100.25534	20811.25264	391919.5853	94570.4771	404014.5265	588978.9297	43157.79631	170666.7835	122134.2953	329672.7514	231824.1264	46601.02268	211767.151	16967.55329	15131.99197	20648.02329	120324.6094	111946.5056	21785.59713	28380.89787	25547.54899	20093.05667	16542.98061	30471.8272	17452.53389	19197.97879	19401.81161	20440.13533	21711.06282	137643.2758	129175.1037	133934.7867	134119.6508	136211.6682	142631.0577	136103.055
919.57128_4.641	80458.40522	255645.5272	178384.2013	94684.47287	59175.47696	123020.6303	382899.9771	318645.865	621263.543	579959.8465	190333.6752	448858.3629	233314.318	497148.6645	401537.8592	211284.7794	296012.6016	290577.5715	442866.3971	42781.36032	218941.8239	317209.6538	333597.0765	131169.9768	183219.5748	191551.6059	387546.8915	136717.1862	322472.6037	23230.56156	24830.81544	25518.61595	25423.85237	329658.8007	365266.6637	362656.0992	361426.5987	359736.078	371231.559	353655.5439
745.39563_2.227	61730.70019	52130.4099	303992.2406	654977.8667	59717.75117	89288.92832	51170.5473	84244.06563	71999.44597	70430.86223	66163.22056	42305.4858	61303.39795	78089.31169	67030.3442	54319.22592	54142.74774	82654.84996	76661.05303	73727.55298	45827.90723	50602.81644	60460.7285	84163.28723	63858.38516	75283.36926	46691.54277	83507.22464	61324.95682	43327.03794	48196.68672	85174.2225	67149.38751	85486.6743	87601.49255	84102.09162	87542.87974	86334.96261	91331.7853	88573.56944
956.77661_7.762	27816.55256	114175.8014	90677.96992	25534.67596	27022.8427	26828.91893	34791.36245	141579.9211	313739.1229	41949.71878	26961.11838	766963.6619	27341.43148	180366.5103	71640.94621	27802.91963	27188.42772	34884.24387	34392.9964	27478.46127	25497.60507	71515.45042	28102.40736	29609.83744	28632.46938	134114.2854	170945.2976	27154.40537	31396.40765	22742.68133	23402.23092	26179.7482	25210.91835	55146.74236	63608.57849	61982.38083	53393.9009	61358.09021	64739.90857	58524.02141
813.67627_8.419	12798.08087	331056.707	259870.7151	111954.1002	12133.89557	11882.11667	111199.763	446830.5655	11513.67085	18799.38945	145980.5878	11205.65077	12037.02445	11191.27138	665547.1081	124164.7487	207783.5278	12202.77092	109545.4067	11900.50278	11808.25887	12140.85147	11608.25623	11787.77637	11792.12846	23717.55992	11672.02392	13117.06219	11999.71563	11933.73531	11583.57279	12458.05254	12035.83751	70273.15035	76193.20343	58586.61579	70360.38837	71413.69271	71108.64558	68902.91605
379.25222_2.958	441292.3959	426855.7308	379379.9857	468621.5542	462324.5088	437663.5894	501555.9268	515916.0199	494343.629	494632.9994	349257.256	564220.1559	211058.9244	312243.8142	479275.0664	489190.2248	405899.1785	442206.0108	496584.8992	433357.4794	395149.0364	423840.6916	446653.0071	277969.404	362308.4175	450049.2246	620518.7224	114716.3998	380069.1162	66691.79131	75563.86678	104137.5029	103977.909	436876.8346	422013.9214	447517.6321	440762.1339	462475.9231	449137.5771	449258.0758
812.58138_5.553	26908.84168	52928.14037	63388.96288	27192.5229	27037.57451	25707.95542	185667.8267	133334.6585	762076.9087	559314.1931	67534.37676	262573.4155	108632.1499	447668.3008	205887.4216	116751.511	262905.5114	133030.432	58208.84725	28627.27969	26360.55411	134513.6283	130761.7833	35132.96463	68773.5674	29005.5006	65534.51776	33407.11866	116917.9384	24785.91842	25859.85545	27713.92379	30554.02825	144107.9664	149332.0032	138235.3937	141475.1183	142218.9011	134570.106	143567.8738
966.60296_6.273	23173.55781	38770.23555	29538.97832	24132.02549	23882.04031	23240.69811	112567.8291	201037.5424	606494.2841	555706.2013	23820.96849	114054.3319	92049.57044	248792.7053	136458.4878	244766.7762	192864.4108	510201.0287	44766.51505	64229.75734	23394.68708	129727.894	513378.6659	22992.38653	95572.67649	23943.14794	18718.97872	25448.52032	246818.9464	22922.26786	22319.51511	24436.69606	24168.78392	179596.6377	172239.8586	170285.7307	180527.9235	175212.3379	186518.0858	178516.9536
805.64458_6.68	21192.92044	316029.8207	324503.1558	22895.5719	23367.89124	22549.00492	295073.643	86779.20534	479726.045	365015.6968	62216.46889	613241.9125	75054.25262	191870.0602	127723.592	117283.3504	26575.67215	294339.4717	24482.82165	35349.42673	23389.90865	164250.5597	220359.4844	52164.97466	53698.77824	113137.4586	757959.9001	32630.64096	356751.7046	19965.13735	21715.94878	22775.99187	22587.945	189231.849	191783.3278	191729.9118	190852.1817	178386.8878	190720.4683	187183.2357
983.71302_7.408	19627.89989	201698.5376	285836.3675	21061.56597	19021.50022	20223.78145	67439.49869	144050.2291	450957.6154	175935.7051	49871.22446	625377.5405	86674.35687	312489.147	286196.4641	122806.0858	21057.28943	84332.41752	22684.11827	43430.11272	19759.52961	126512.4072	214334.9762	95748.51	51531.03383	219149.8001	476182.3679	81304.44314	156233.4703	18442.74473	18324.33927	20466.50176	19555.03214	177368.1572	177832.0477	178855.6938	182010.1101	185446.2371	177984.0382	182294.2639
381.17395_2.57	195375.9308	260574.9594	235558.579	125519.1922	145353.5513	111517.4006	175115.7773	227702.6352	646603.0345	443041.0879	319099.2761	452535.8165	200185.8688	210724.6113	246533.8752	181547.6813	220660.8323	386772.9054	186446.5306	86441.88507	112218.1219	182432.7511	131910.9017	87050.59763	108091.1416	101216.8592	715286.2282	124398.8537	95512.61814	33380.09267	19869.36899	24149.89817	26176.71418	194848.9724	195600.0614	193247.7453	198801.8839	194932.8358	195343.1708	195860.9324
208.06502_0.721	3292.65058	4027.143017	3284.340002	3664.333546	3754.485379	611423.5413	3220.502228	4069.089744	4170.479529	4122.945953	9006.995525	12050.46356	58274.95529	2454.187566	3304.628338	3311.336515	4151.994583	2990.121636	3373.553614	13441.17761	4164.664518	3410.111409	4492.979876	35899.14819	13365.27772	3698.606347	2826.147799	2920.169105	2396.245341	3152.637189	3019.115749	4064.24932	4237.539126	180455.8311	186053.8002	184612.6411	184119.6663	191349.7531	183670.6766	185703.5542
1166.6406_4.498	42855.58367	131143.5916	95076.38047	46176.3359	45607.14035	46539.62768	557532.5048	237665.0061	562669.6717	474551.8058	165981.7191	429184.0287	324849.5023	519268.9247	438227.7339	120881.4691	420537.2588	46589.55972	42494.49559	46004.07651	311665.7124	270717.8852	67449.77275	67831.28634	79660.30684	48352.32491	40573.36826	88755.48017	47240.06204	42556.38204	43080.85845	47200.28489	49445.99634	364182.6141	356194.6557	372432.0733	376044.2192	380926.3208	368052.6913	369468.6021
673.35973_2.973	587242.6507	282178.961	226288.059	363205.3013	278222.7941	419992.5546	370574.22	228332.5131	37651.86223	617166.0324	190806.1319	254881.795	29504.62285	39416.223	128039.9895	309339.741	316747.8728	226340.8026	261917.2737	300355.1305	433618.7321	310361.2109	289978.4992	207370.8459	188577.3799	376526.381	407270.2322	26831.32103	211493.4052	17326.86263	18830.00901	21171.46166	19443.62151	280719.5757	344494.3558	328515.9461	321773.4553	334837.9638	337250.4319	322828.2247
625.51656_5.739	9677.206653	104809.7639	83340.57445	11168.90592	11327.3881	25356.03598	133476.7606	214540.4759	671826.0947	184073.9781	168424.252	388565.2268	88045.68572	328447.4901	131775.563	93675.47034	58584.74107	340927.8311	155252.4194	28999.81598	59866.83764	206860.0861	269924.6668	18789.83213	82720.55122	92752.69157	413111.6872	12770.68881	318243.8336	10938.38296	10997.37066	12238.53835	12373.08459	159739.2664	159177.1287	163496.5205	158619.508	162795.0406	171942.6085	163882.2812
766.57187_4.967	27445.44017	356922.2461	320549.5643	25794.75589	25460.18054	31441.73278	400166.015	257209.937	636341.6545	572177.9549	146698.1035	440184.4608	121899.0788	336014.2489	257542.9909	153916.864	154904.4304	402100.8958	128818.5632	61033.2039	63182.86624	268456.0773	304732.5667	60286.68462	113501.2225	198896.3508	621273.6449	74654.7534	378672.5107	22215.27114	22451.1398	25878.52865	25123.32953	282798.2514	273930.095	285861.9934	282836.2306	290479.1552	289185.9009	284702.6654
433.32838_2.389	395560.2975	192866.2742	343524.0361	265213.636	210348.4382	133948.532	159653.7588	201554.5397	98973.00035	258079.9431	138079.6579	448123.1067	185513.762	74250.12403	426817.9483	218313.3458	159871.7477	529084.7641	190426.6002	233204.9787	131327.4526	173673.496	167262.6873	72543.07616	117711.4361	201944.1118	658756.3173	55818.88649	169705.5404	46911.24792	39257.23305	73438.54822	79045.68543	241710.5863	245529.9044	259699.08	272384.8279	261405.1159	288624.3587	261139.408
924.67572_6.852	18306.69616	119317.27	128350.5786	18483.7908	19219.53231	92241.29272	270318.4837	157048.5738	622912.6864	297975.7498	98079.96525	508475.3114	104821.425	368054.9666	224823.9155	163554.1556	100763.8231	100217.4441	45912.69039	25437.45087	131914.9595	177900.084	208293.9382	68756.31757	86401.8536	111276.716	359540.8633	70327.84741	187757.9502	15926.54477	14388.9196	15744.83734	15673.32583	182535.0994	178541.1424	180188.0486	180770.1821	186589.8337	185210.7335	185005.72
722.631_6.664	13369.79576	65611.74983	41488.98246	42087.82393	15259.62103	289552.5149	140476.7758	92721.4679	406995.7607	457815.2905	33115.23477	492166.5386	95156.719	453837.0076	148790.8715	119325.5091	229655.1034	37014.74697	363407.8642	20232.87935	132538.9306	78697.43071	36128.56242	30860.01189	36114.51718	128376.3413	338938.3471	23795.52092	149544.619	14342.14514	14449.71277	16843.01878	15792.63256	148465.4228	163327.6665	179781.3175	155323.6074	146185.7121	157888.4784	165731.2039
927.56979_5.117	61647.21111	178584.106	171696.3202	120499.659	49619.64401	116307.8475	308000.6621	286325.8247	368796.6057	423107.6519	50541.19482	259911.6232	59348.99963	320196.7362	229173.3523	288342.9053	95015.89792	318343.5925	601386.0714	35523.45564	31656.99971	115486.0469	389450.7924	31022.70569	283047.8893	209838.7665	403954.4551	28874.34973	363231.1072	23536.11986	25382.71064	28998.7099	29347.68218	283051.1893	289775.938	291602.5178	293327.2116	287490.1434	298785.0293	291309.4464
1062.74147_7.408	21201.37365	228979.5609	284282.2459	22447.07507	20518.84734	21554.17793	54800.70877	169226.6004	552296.1464	193277.3853	40889.55172	646076.8418	87853.06971	354838.5664	298368.6063	139065.4903	27341.61813	111987.7896	23205.27432	45376.80794	20800.40129	142730.7633	240922.3823	88259.92791	57182.94831	210923.5739	517990.637	90397.40347	193844.8197	18714.76374	18594.23862	20767.95304	19843.05838	206649.1749	205380.4488	211993.2442	209766.9956	212863.9478	213008.8918	206175.3911
909.55016_4.375	16246.54948	14942.29305	15106.7054	30850.21885	15789.8468	27647.73123	87437.12	33409.06486	121998.8657	329364.6077	16038.84227	14905.7225	16835.10192	127714.9307	15642.78347	54414.81343	16803.22617	166503.9352	390972.8366	17024.00587	14061.82214	25211.52772	43521.7919	15322.3086	95471.26342	17303.35529	16071.26196	17027.74923	698307.4123	15971.77365	15441.49865	17979.58105	16370.21003	56958.96579	55799.62755	56167.445	56731.11737	56798.17456	55490.57666	56555.42935
1263.83067_6.53	430416.9318	303959.9571	11964.2339	8558.732031	451631.7344	8688.933443	702953.8796	9948.798737	15807.56007	328623.6159	517661.2253	575253.072	8983.236001	10800.99573	10253.75812	8797.931516	478475.1385	535053.4168	448004.8411	9283.898326	9087.104777	11081.0697	9820.011633	8385.632274	11020.02072	9034.388555	631243.5031	9198.608331	9556.34185	21976.7753	21368.09618	44146.28754	11731.95872	59301.10406	65159.28698	59794.961	60174.12336	69774.49223	59216.0969	63496.35632
845.56649_5.302	62093.4168	29766.39972	29207.02376	31099.22806	31665.24534	37253.4384	100473.85	64479.70064	255480.7864	392883.4113	51095.59167	128794.3937	32010.83506	269782.5784	103014.009	63996.54482	31862.43543	117862.6	615936.3203	31375.42679	29221.18281	76835.59217	76588.21612	42234.84466	105188.4225	31517.50085	26539.20355	34559.89211	222362.8032	28337.08611	30062.08317	31409.91291	32088.48668	110703.3904	108374.4191	110264.9315	114248.3564	113365.4312	110673.3354	111193.3836
1004.65056_4.801	17470.61461	34486.73754	28238.10444	17724.28539	17844.95918	17712.60541	204285.1115	64328.67308	293027.5081	626210.0555	17309.8114	255359.6597	99431.74567	318015.0441	133874.3832	36066.37392	138081.5298	17763.05565	14818.31041	17822.69208	100788.4891	82126.16459	18166.66748	17732.75906	16926.25734	17948.68313	16416.25623	34659.64611	17757.13684	16419.56454	17108.21363	18889.43281	18198.56246	107788.5335	112212.7232	111571.9546	110782.9978	113118.2884	114667.9041	111692.9365
874.53617_4.534	7613.366595	27672.99462	23594.36054	8172.031748	8120.664856	8575.466527	20565.32021	20983.97809	673218.2527	188207.2935	10698.98687	741630.9166	8562.085767	171969.2837	32851.34337	8634.282981	8420.230445	8538.398216	40341.44446	8599.465338	8374.013458	26587.39444	8306.195836	11491.43284	8434.609605	19343.05802	143190.0599	8679.605261	9126.057533	8117.083892	8292.361484	9074.149018	9420.824565	31895.37881	31277.26927	31997.14925	30282.39629	30341.54851	32663.95218	31285.50402
466.33036_2.327	23407.28779	74249.68451	177162.7216	9867.801079	52558.73736	9441.651512	47012.54961	115350.6283	113044.5057	158658.9231	146540.8353	131446.038	303090.5287	58631.36634	117202.0581	70754.7518	693929.8589	323617.366	9404.828866	13673.66111	25232.01425	10627.20951	8176.13408	8576.730317	9347.053505	8978.314836	117990.4864	10349.47104	8724.003943	8321.295698	8135.058186	9178.370531	9103.409667	100271.8563	101201.4858	101224.1256	104936.5582	101674.8055	100955.5055	102208.4352
785.69932_8.095	23606.05723	40585.77053	25833.78643	52536.05183	45530.61658	25646.82397	340413.8095	758811.9425	313262.5227	72614.69732	50658.70234	482880.2525	26785.16601	121215.9584	570027.8835	653802.7363	26644.3561	26964.7599	20091.95449	25544.48849	23788.93174	127958.4549	24175.00884	45929.05231	23715.78978	55183.1548	228203.6202	101553.5089	47159.15587	24604.43199	24122.08966	25477.35439	26961.22827	188441.2743	182027.6584	177980.8827	176412.0108	229997.1651	185452.9155	194444.7769
1088.60092_5.124	116062.2591	203478.799	140314.0367	137468.0578	73920.17098	86930.37023	402793.1597	258298.7554	578346.5854	644062.8804	59408.69403	355224.3203	68578.10374	369174.8856	292422.3082	208049.6435	136944.4893	351410.286	626002.0715	48334.66415	50425.95749	151008.6043	399134.5379	40639.95825	301938.3894	178896.3945	441434.057	47489.56621	488324.6769	38528.65117	39842.32725	45476.88238	45674.47554	307783.1244	321314.902	314272.3326	329541.8479	354107.8746	313348.918	332198.1305
833.67575_6.88	28955.50581	190520.2963	119506.3323	29216.32247	29224.22058	29143.85278	72199.33284	72730.49669	216148.0009	226717.117	46383.99891	671879.3582	29177.14504	137094.6125	46629.69109	129096.3681	30614.98832	66605.84342	87964.92588	28115.52468	30359.67268	79586.42032	42629.07168	31496.63338	28730.95594	78227.87731	465534.5861	33456.39259	308102.2017	28222.78631	32200.67063	31141.11158	34809.2889	120837.9229	113202.3339	119588.3978	118043.9507	120514.2112	117973.4435	118563.9328
246.16618_0.751	9692.361103	8623.603069	7273.10256	8008.635591	9101.711881	671212.1052	7216.855241	8665.378795	13140.04542	6530.236569	14748.23686	20594.49002	53347.67161	7219.455269	7264.912556	6228.477051	8834.922934	6236.004535	6822.982167	15137.90642	8029.832472	7660.385626	7340.353828	25158.06516	17161.37169	9212.019091	12549.51615	8342.654256	5036.853056	6905.232522	7167.211309	8860.096704	8875.107562	79183.91441	86445.65538	84811.90359	85981.89675	86136.14618	83880.70244	84480.03429
697.46143_2.517	564508.0859	552273.3457	495026.2623	632587.6873	585114.8751	607235.1735	613161.6733	608979.7709	434226.6754	634072.926	531620.2301	569335.5361	268727.08	369914.5018	610867.5208	658331.7595	542909.938	444035.2238	613113.9594	686658.0534	576199.2712	631504.5383	570721.7903	518718.6843	572392.3872	631416.0052	590423.8991	86040.49435	620304.2036	60446.37693	67202.85684	84995.31371	93281.24056	549070.1245	550137.0501	577608.556	569284.44	564288.3042	573130.8291	554420.6481
854.59209_5.379	41025.6438	34903.63961	34554.89827	52456.96288	29871.19573	31585.30159	74784.26669	77245.51585	332368.0002	501234.5617	34019.44317	228455.5512	31241.60462	272053.5341	140571.8988	103770.0022	38551.41455	101185.8529	689241.4864	30625.96135	31016.85847	83352.45958	88359.61692	29994.80625	132038.8145	36068.47602	116301.2719	32836.34812	127829.0439	26291.49136	26534.02517	28719.73441	30078.4248	119579.0956	108055.3609	116875.6414	114236.8644	119456.6417	116888.4393	116787.1759
742.53972_5.872	58592.52316	140790.0486	350626.7011	47639.43689	56920.64192	59038.95985	392887.4795	107509.6436	717694.1452	587043.5432	71473.07461	664212.267	134674.6767	464795.1294	241659.5023	67966.85063	91891.31658	396279.2484	275739.7223	66054.53331	52528.08214	194198.3498	132889.5656	87768.11334	44608.09947	126735.2418	323155.8062	51070.83134	366058.4723	52612.69449	49279.58862	55944.2615	52693.47624	201566.9416	192526.4211	185081.3088	198564.526	199345.0985	194653.6945	101227.3565
866.76413_8.387	37661.65886	210133.2607	217732.0953	233758.5102	38181.53862	39405.44553	83904.85906	618026.9531	63947.62357	72003.88726	101950.5372	106344.7443	37702.16005	35400.56312	520726.5282	162096.8149	53322.36783	145125.9393	432237.7755	35608.57039	35772.29738	46017.45121	246403.1835	38088.32887	233924.6288	432545.7792	33618.47099	41385.81835	211657.5011	35149.48302	35502.32664	36816.66645	36004.19345	127540.0627	128394.3309	131972.5638	137440.4501	126361.7578	131480.0913	130439.805
1001.72389_7.256	37588.24343	136654.5522	186791.3118	36212.33913	34707.52089	37951.09537	87584.92745	153415.9456	512972.2632	166425.7424	93076.89618	636010.8441	102353.7502	290193.9035	257478.6108	121700.307	38337.95755	97394.01374	42602.05182	38629.90491	38337.27781	95434.46041	151245.5563	102725.6987	64944.9522	200631.0146	471123.0986	95083.64253	203048.4687	32639.28357	31404.35192	37174.78771	35457.65122	171712.0224	145029.0203	167553.7022	162502.9834	164844.3116	164035.2161	163021.4771
