mz_rt	6	10	14	18	20	26	34	35	43	49	61	69	73	74	76	77	84	93	96	99	101	105	111	113	119	132	151	154	160	blank1	blank2	blank3	blank4	QC00	QC0	QC1	QC2	QC3	QC4	QC5
707.37155_6.303	21794.8362	11374.86031	27330.63201	44904.42135	28227.49399	21870.02735	20380.83034	54335.8608	26725.84164	34135.47764	23057.16719	40105.7303	10387.28368	17126.24762	39000.89333	62411.93244	41085.90793	20959.7899	34160.64841	62682.64964	54896.48507	61142.99731	55846.52786	50500.7753	44604.23243	14954.34165	40446.73123	7111.121878	48014.87335	6190.311531	6253.80967	6187.069188	6938.264827	34839.99998	34651.44222	34872.58554	34539.35039	34606.7346	36060.58509	34755.16421
1221.86378_9.006	10748.70795	8601.136697	7423.188341	8397.194976	13100.25891	6113.007976	12092.60896	13378.82006	25898.74915	63574.37359	6822.172559	72107.75723	10810.08426	15431.80293	11093.44789	52122.31426	29803.81551	10558.89723	10783.85788	7319.386697	8712.575663	8508.690473	7581.219922	13736.48363	21597.74284	7969.605037	88694.44922	7880.780589	12364.74153	8559.815298	8813.104485	9068.458596	9590.388562	48240.22232	51714.01569	53874.49074	51027.90369	53640.16233	53729.43416	54464.79802
582.47351_5.12	40914.20468	18764.04291	31622.6002	42494.77278	30141.4968	46564.61058	29220.72456	24562.53811	18896.08594	57829.6308	12242.23985	50153.26742	11168.84975	16789.2818	41460.80909	33903.50571	12680.81719	34450.95736	60239.77405	43745.57404	51636.66641	61533.53279	40438.88942	36020.13748	31604.18267	38198.29305	68483.59905	10259.09667	48942.9758	9379.008002	10361.79285	10151.88919	10958.02227	40314.32481	41543.02835	38441.95778	38117.9769	40253.57004	38171.74665	41084.66899
789.49026_3.567	62753.69007	32538.08585	37962.90371	51412.4949	43118.77157	50802.07927	37656.80592	28918.30268	7808.562597	43479.54877	34874.88144	26821.29202	6063.301092	6771.265781	26639.17353	41006.01072	30120.76868	29020.8561	36493.64908	48245.49131	51468.4366	51960.92473	54945.70684	35910.58201	35411.15608	40164.96416	39839.51786	7675.950244	31542.38614	6497.257422	7364.524745	7276.940236	7317.091623	34121.37136	41056.83104	41571.64864	41661.98195	41006.79537	42632.94264	43617.1676
533.35076_2.855	8465.914735	6785.101986	12585.97142	17820.71429	7200.597479	10933.76653	7925.986426	13797.73415	5384.752222	30240.43805	13721.27674	57687.05308	5141.327806	11134.09802	13158.37151	16969.37216	13142.53562	9954.284724	15883.67802	7993.894227	16676.78728	12656.55799	10907.44765	11465.07453	8431.84698	17989.78631	54678.92459	5914.707954	11536.32714	4713.165369	4648.569336	5186.43457	4982.601803	22326.02155	19644.40592	21963.78838	22606.75721	22267.87216	21579.51971	21738.45871
1020.70419_2.351	4520.385531	3693.753399	6126.992242	37331.39468	60939.32827	4163.769626	8510.646661	18267.28483	5741.484427	13481.59702	7314.976296	28121.49566	3620.442703	5471.908266	9268.332742	23862.87176	13117.85445	6609.723674	25137.31504	33562.8265	33598.78597	16881.14524	16045.85583	11106.54649	13253.26967	16385.81014	49186.39401	2684.795228	56266.16054	2971.408771	2807.454813	3477.610519	3222.169773	23359.60415	23121.07182	24362.26584	25284.02284	22598.04354	25400.60274	24605.46607
1112.9216_9.147	39257.33812	8946.459541	7102.468088	27221.54296	40023.00284	42104.29395	12372.15522	18217.81192	19422.90801	22766.04085	27145.88558	21524.05074	10003.80939	16178.73158	23510.61758	34478.94874	14862.61271	9310.05418	63951.34225	6688.994776	60160.74147	31531.13815	9083.318306	38919.5985	12392.39151	8843.881192	24199.23848	12442.39095	10582.83074	7133.230052	6980.026185	7083.550116	7128.923112	28659.241	28764.94859	28710.54655	29192.21473	29122.48875	29237.603	30013.29872
406.31666_3.194	44613.89228	8920.592744	6410.072667	14661.50853	8560.749834	56776.85656	32584.69523	8547.235255	5988.190635	9977.2966	12548.4922	56884.20478	4004.144273	4559.662894	33983.69854	18090.60757	6432.336056	6540.606337	14345.62028	12672.50055	13934.03218	10536.42861	31586.48117	7736.691676	5812.363623	7223.585783	16533.62554	2956.237166	7503.583733	9947.184271	8512.342037	10682.65199	9494.626683	21863.45151	33921.71811	35294.85102	32733.0791	28462.68462	36722.84625	33890.67841
972.61171_6.299	16476.53949	15355.24805	24835.41119	64457.91226	26664.39344	33799.6405	20438.86754	39160.9785	19912.8214	24892.48611	30095.17168	34976.70903	10285.69175	11254.82801	45049.04485	46634.89135	21010.38163	19073.82151	35818.32824	64440.70724	57154.77324	61745.94792	23558.87636	44835.01389	45813.17465	15475.38692	40385.16992	8252.307271	21526.5585	5523.768037	5507.123174	5347.195127	6191.185257	26060.53113	22543.21715	22897.38224	29230.08799	22741.77838	20270.55649	25357.85089
1036.58603_7.356	4695.906135	15806.19317	39788.11184	6663.300605	5173.001919	4793.968466	7286.124265	17579.48882	17708.80999	16037.01692	6270.046334	29614.8376	9278.75218	21474.40857	14972.25801	9298.020646	6512.545383	14446.12908	7363.96246	5419.081788	4370.893733	19885.75551	36151.86043	12319.18591	4600.676548	20748.67619	59039.56827	7551.154237	14904.02268	5428.182646	7259.068134	5882.167838	6507.924792	22693.74946	22253.91256	22011.47316	21808.6839	20630.68983	22197.44411	22238.35004
1066.864_9.303	46351.3733	22391.64003	39328.14414	58725.53518	51088.906	43583.28652	22432.64529	40642.35628	17874.2832	32872.8863	53010.14771	41082.68279	36231.44186	27696.85417	38154.26218	47181.8613	21843.81363	26595.99916	53323.59942	51145.67447	31210.45848	37892.04527	31505.46325	28420.54157	29514.86394	24760.52494	30983.24863	23842.03145	32122.19377	6077.697502	6320.178642	6186.298446	6261.416522	36575.9697	37989.68305	36610.77417	36094.48475	36915.76328	37004.22428	35910.2309
572.35844_1.831	55490.29566	20517.26849	27596.14078	35797.09081	44900.06094	40656.75517	23944.2176	27848.40233	12498.65884	29257.20555	17675.76566	22106.69655	9027.948355	8337.370095	25487.93328	39849.14683	18109.09432	32719.53755	47111.5565	47390.60427	60021.21729	51217.61672	37680.25935	42414.90066	38992.13463	41180.41947	23305.4456	5803.136122	47484.19931	6125.020354	6169.273395	7142.770717	7499.059864	15289.25235	15827.8174	14418.22576	15088.83331	16996.08445	14870.76749	14894.03046
548.97105_3.01	62050.14691	29548.50212	37112.01316	41385.66553	30143.52826	40800.24131	36507.90486	46869.75546	4173.451162	53652.43942	30140.65176	46190.85882	4539.101488	4798.92826	38283.25835	48244.00352	40359.82297	24082.07775	43411.97788	45262.46686	56864.29376	53427.08869	45858.97225	39977.2595	39331.97233	35340.13851	54242.39451	3970.522402	41323.78487	3711.280358	4192.187751	4614.360167	4277.279993	39459.18868	40559.65639	40110.39215	39379.76117	39859.9837	42860.6337	40416.23487
652.35325_2.77	56037.05012	35196.84982	26427.77642	28667.42534	21756.00195	40020.46581	47562.9225	30528.49528	5617.69112	42349.45722	25424.29682	42478.4012	5848.361668	5670.513596	17973.0271	28381.50853	20750.95196	28208.27343	26279.89847	30366.56015	39807.91506	50118.78276	28275.20405	32084.23804	53841.5515	33424.23276	60575.84846	5410.43437	21558.74509	5545.554226	5754.288971	6140.06243	5738.667597	30255.32651	31233.82155	30267.23188	32455.0841	30312.90669	30455.47262	31489.93713
399.21652_1.376	26915.40108	27494.10884	20341.24393	61719.10832	41044.95448	37327.62314	24601.87085	45625.35833	3320.047736	48444.2424	17066.06788	29222.13266	3776.340011	3899.072344	27703.09962	28121.82134	25097.55067	27588.78962	44122.13686	28715.48931	33633.33505	36963.7566	18177.15727	26116.43515	31804.66508	30358.8927	28698.2718	3433.716855	29472.2484	2780.687515	2802.907323	3080.382297	3163.897787	23057.55366	22293.21468	21291.59635	22865.14243	21966.45948	23504.03173	24810.142
818.54209_3.568	53712.01231	37704.46428	31313.30759	38790.98148	27909.0007	38517.50599	46450.09935	39455.50267	8098.65733	56925.03139	34132.70177	50732.63885	6515.119251	7666.721322	35920.99871	41077.57259	32106.26775	34395.79084	42366.93338	36906.91652	47454.30142	42023.82192	37174.24871	36176.65204	32344.13112	40392.63026	58749.29118	6335.343358	39914.28831	6784.449267	7690.05155	7598.59563	7640.521788	37955.38522	40022.77613	39421.56765	37453.02748	38070.74157	37566.62685	37991.56664
1056.62088_2.488	58263.1095	55867.70011	28465.62586	43608.42749	22320.11933	30450.31582	57739.07427	38468.5097	9883.133383	61962.56788	37106.84697	45616.65789	8075.713016	8997.199983	38509.30747	44768.28119	36199.43722	38543.92928	58908.92597	37027.43669	41038.9952	35596.77663	38003.86413	39416.94417	44805.72703	40504.96034	37404.63736	6291.356117	41796.94936	8313.223156	8444.41179	7515.161484	8443.35301	35211.20355	35564.81841	35256.79038	37169.6199	35412.12743	35214.69378	33058.96204
962.54628_3.615	61055.09926	33700.29459	31720.67335	36048.99933	24135.07492	39100.78926	45531.40549	38797.39001	6967.138747	59971.04204	30245.49369	43928.97898	6417.142465	6396.412453	32061.82745	48962.4738	23761.91456	31320.42612	37571.80646	52126.34804	42105.33903	43097.73985	36529.90032	34967.26973	33150.37067	32194.61877	54961.11147	5700.042962	34341.75773	5368.306063	5570.377872	5863.991556	6139.637883	36545.82764	36258.81502	36299.26802	35631.30214	36611.4607	37070.22367	34559.25255
909.62239_2.328	6821.873153	5809.137979	19111.95207	4632.619204	8901.798872	5306.989477	12118.20673	19587.24419	8941.131023	9584.528991	16627.55071	59567.34721	10296.57347	11783.04122	7011.040178	41706.94702	5694.901966	6216.505766	5772.489219	5921.030225	6916.085653	14934.65364	4513.904002	10600.06981	3495.510885	6795.998774	15645.36351	7595.321277	37740.21016	2734.848781	2816.056264	3075.853123	2463.671417	17160.6822	17384.74342	17303.29133	17298.42957	18132.55377	17463.6459	17240.80154
1090.93637_3.388	19287.13021	13328.91694	11094.82263	73107.35999	61227.97075	13964.96435	27288.15409	31478.42011	6754.307792	21536.74624	21232.86564	42022.01821	6149.723422	6140.106933	14466.83571	24807.80966	9887.747354	9604.401113	22922.64011	52291.28984	14327.99818	25687.49725	11640.7553	16109.19561	25105.44459	43767.73317	18625.09474	5595.280786	58047.75627	4365.518137	4931.447785	4817.943032	5644.491316	38715.47499	39408.27327	39624.73037	39607.09983	37958.58163	38578.36609	44593.67528
436.35747_3.694	38819.54542	26906.12929	15390.70654	19073.8732	10049.97426	18849.57087	7771.999907	15926.62878	8787.092449	9277.104492	21262.04958	10542.10268	7268.787135	7147.956124	12633.75374	16821.99389	24272.63066	19235.03473	18536.14936	11188.8705	58243.26205	19750.80558	11607.49533	11298.79386	40956.47858	9849.803969	8667.781598	6335.645116	11808.1408	6069.356332	6271.599147	5711.528031	9940.346992	11924.27264	11719.97623	12145.36622	11924.5302	11705.64297	12064.27575	11877.77494
742.47328_4.563	46658.75384	39937.35615	9488.230845	39275.39353	19947.94358	27446.70404	18206.5627	24940.69832	21145.30546	56390.21001	17400.77372	11479.26427	8883.81086	11229.55998	27586.63433	38612.93853	9983.011082	23210.37529	12186.66317	43530.2899	51533.5583	26968.23181	11845.15166	8249.398754	32328.88923	34712.6629	8937.256419	7976.203427	20031.92877	6325.339976	6529.208812	7195.368661	6931.230649	22655.96481	20787.72279	21310.96691	19892.58081	20224.70318	21891.60194	20624.33842
477.39397_4.447	42677.56293	18060.76478	30064.2816	52692.76031	33813.03074	38377.74725	46475.80408	32801.19116	34549.38269	47480.65509	30297.83011	43409.5781	10094.49239	15855.48189	43473.35708	40217.00493	25423.22375	21820.11666	62371.11924	29062.36002	58210.57034	50995.35628	36535.3441	30886.47402	25536.1754	26861.27328	52559.17653	6622.858435	43087.38612	5332.270216	6067.807584	5475.482775	5811.788953	35504.00724	36600.49653	34739.28291	37420.88825	37321.91452	38428.04057	36182.10126
665.32429_6.3	18676.13296	13708.50747	32517.46348	52800.85999	19046.99891	24201.79935	20996.49562	49653.15185	29720.19778	32021.90349	27265.01145	61394.50873	10064.55169	16701.5683	37592.71966	22117.11851	20402.71168	21581.91585	35257.93272	55760.39069	46216.39135	55728.71954	51038.64126	45815.34559	41540.25004	18293.6558	64220.89065	6046.530508	50583.01478	5802.745779	5862.268399	5799.706434	6503.870886	27776.81958	32718.79837	30572.04411	31759.02667	32922.0509	29184.63761	30408.09809
717.43282_3.021	40242.46224	20059.18205	16182.58954	34254.9798	29557.19944	37915.61405	31255.56841	25589.69687	3735.063302	33247.20251	21145.23892	19523.02923	4296.920675	4387.89775	20823.88522	49584.2977	22939.58348	23891.05539	31207.9668	54526.19374	39251.84355	49952.64201	59010.19392	19452.60919	56474.85551	42099.58927	23856.15029	5418.109658	34394.46207	3669.138441	4065.069827	4464.913372	4216.844297	31259.5918	17365.33004	29730.4225	28927.88594	27919.34036	32344.62521	29471.84742
809.66146_2.875	55840.27318	35179.50793	27647.27245	35378.55568	30948.03526	49969.08492	43426.36118	44371.82067	13362.59825	50769.79367	32663.53083	33026.1197	9072.320738	11309.54862	42884.2147	55519.80038	27737.91208	32039.45454	42799.60316	44027.97967	37869.00435	50299.13857	47280.42393	24955.84962	33617.47356	46878.67585	35513.12463	9504.10297	45725.09525	9872.637497	10667.38038	9968.906619	11156.43359	36101.88728	35471.3215	35397.29845	36614.55205	36275.14647	35754.99084	40271.90524
1645.25968_3.386	16150.38453	11614.90388	9794.745897	29154.25737	11973.34538	43165.52845	31274.82464	31036.73779	5805.249066	55551.52481	9009.084012	51664.32675	4717.082312	5630.063645	15436.19749	19057.12388	8890.173478	13865.3254	15765.80005	14671.56482	10407.95929	29064.78166	26957.69709	35826.84374	10161.50507	23230.0388	43341.38303	5735.21023	26860.04413	3921.391422	4429.746124	4327.788796	5070.248052	37219.8523	29993.26918	39561.65525	38078.75092	36465.14638	36148.66491	34769.69381
585.33591_2.37	58120.12059	27248.92773	17900.21151	26103.08097	23737.01871	49453.29604	38990.69912	21628.37327	8212.187254	47454.84395	14678.45689	21454.01021	6761.89369	8304.885743	20329.69745	23812.96064	17673.83838	14098.40227	32122.49761	36695.02159	46270.07488	43585.98346	33364.78016	13969.63273	17043.51851	46417.09058	32491.23086	5096.263638	36524.21565	4241.310905	4475.127262	5289.857034	4333.837402	31671.75317	30912.73674	26511.47996	32421.81148	30889.82037	32855.95322	30611.266
967.66474_2.544	8772.206279	10149.33521	9319.54785	4092.938175	3224.456682	6829.501208	16861.84871	14931.41565	5156.052901	4060.435171	18387.18733	54422.17269	9358.788	15042.02808	4362.285895	40516.8104	3727.390214	4196.224724	4421.708104	4606.033311	9142.760061	10547.0378	3093.317854	12347.66689	2992.371975	6241.611802	7015.286876	8815.818674	37677.63578	3746.494924	3614.254082	3721.942387	4226.049559	15899.28528	17571.19075	17952.5966	17739.85517	17305.25192	18190.04015	17325.06012
1287.19266_10	39865.97458	22734.94693	28632.19059	41818.49599	34191.77	33572.42715	37564.09429	38089.55006	8713.38076	39255.89565	8546.932019	39188.58241	4558.840697	6051.03259	34556.63865	42259.10963	24182.54819	27600.56226	42969.41141	45067.33541	47569.65892	42137.68773	59792.22154	31008.32756	35384.96874	30727.16418	18098.2919	3910.126812	37634.60645	4424.303885	4367.475022	3993.983439	4231.652006	34697.12625	32766.20515	33199.44978	32361.19237	33200.70828	33477.05688	33146.48992
1129.6207_3.053	58731.52061	24264.10411	20095.8149	44001.62327	10140.62384	29551.60215	42175.60259	42996.76551	5033.58707	50846.82194	13041.86729	27291.56293	6104.356797	5854.870462	30180.96715	30622.35806	27938.77173	27164.38023	8532.626687	34387.53253	20898.53799	37224.00744	37061.3286	18409.92117	30866.44188	34847.93595	33251.14184	4336.77956	32956.20201	4189.913803	4090.801511	4382.169186	4663.202647	27487.0066	29580.23357	31445.66525	32557.6472	33974.31342	33455.67019	34834.90294
1010.57065_7.15	4963.308872	38553.6434	41064.53233	5669.427157	5017.895576	5434.15233	10360.78853	24399.80648	22101.97008	19150.13728	6417.71226	27260.81815	12497.49325	27225.99018	44881.44938	9313.503754	6583.971986	7416.267242	7148.852496	5433.125871	5058.20698	19629.05962	20934.67461	18976.90425	6226.52461	39613.18875	57085.55406	11000.5841	15220.87923	6339.801494	7395.948213	7851.611673	6834.949	29871.90457	30263.92538	30660.4206	29790.56486	28031.88806	29703.51419	29541.91579
1386.88759_2.912	10683.25097	7482.859356	4484.78125	54119.91397	16961.02866	12037.06845	23155.85738	36111.68441	5789.112189	6175.783598	7713.02789	13005.64381	5333.248397	5846.699134	50617.5607	36702.34681	10779.74055	40069.434	28823.72938	29784.41883	18562.56856	47925.93657	28644.87249	43242.0622	20857.22378	26203.1177	5341.638797	4780.295089	56267.6896	5165.672791	5429.689357	6133.901244	5392.231542	18751.08657	20827.30324	19909.95211	20056.31435	20705.22012	19484.7896	20471.37537
591.51008_5.785	8615.583934	15948.71481	8340.778615	12296.83877	6802.250199	9436.660608	39318.33794	28132.20104	26803.04215	43213.58862	7781.582318	48991.02602	8397.960075	19909.60992	25956.56145	29262.71783	11442.65955	20517.55852	43605.66425	11051.87537	7503.735173	42873.68908	39164.98754	10742.79492	39132.2835	18063.25853	53821.02592	7077.718292	54250.46932	6263.863782	6428.07671	7252.05373	6766.027588	27133.6093	31136.23274	33187.97221	33146.75111	32890.0374	34617.26477	33673.05816
1155.00367_9.426	28570.77935	11644.45634	19187.45099	40523.78381	26067.04991	26645.29291	30790.40979	6093.484255	12760.93804	11846.89346	15962.35119	11508.51911	69060.00668	11419.44049	43000.57091	11501.26945	10755.53893	18605.57985	36294.08963	28488.24548	35044.18839	35056.83666	37707.34567	21108.32557	4929.388485	16179.37662	7908.892602	23476.22296	15148.8987	7839.216037	9033.706709	7729.318083	6860.450051	32897.26018	32845.84864	25463.74088	31815.29888	33021.58963	31162.40666	31673.36925
319.19039_2.364	45072.90186	33593.4605	35465.75765	51382.32003	36258.38044	43928.12079	32006.24613	45053.02416	8991.758686	54121.43182	33820.45732	46320.90157	7001.406879	9163.955848	34379.85333	35846.87112	28340.47451	41546.10271	47677.65697	42376.52287	52322.39661	55143.53054	32872.66761	36214.79908	30754.78073	35596.82371	47574.16747	5498.442249	35637.44952	5037.551319	5074.035832	5954.141462	5500.097457	39084.21277	35992.68386	38092.02439	37896.43457	37889.58207	38924.83911	38940.29006
400.24827_1.856	55015.59451	20963.25848	23986.63779	37843.83155	11522.7193	51300.85985	31992.99469	39821.07023	19137.70982	40550.02467	11852.40605	17832.08483	12692.17431	17163.24151	27486.3712	25274.13244	16716.10603	22078.96592	25203.5864	36680.84304	39434.21592	45393.33168	48176.25486	21425.98869	26259.60436	41627.74748	18153.12225	7922.274924	36082.79107	6614.566839	7488.285998	7584.237969	7395.475373	30862.96035	30746.52437	31329.14012	28546.11574	32700.11954	31293.89585	30631.89432
